sentiment	productId	userId	summary	text	helpfulY	helpfulN
1	B000E15DFM	A2MXK86XUUYR38	Delicious and salty	It's very delicious and I love salty foods .. But I wish that contains olive oil instead of safflower oil :(	0	0
1	B000JWEE74	A2HTYS3T1F7F2Z	Ate all 8 pieces in &lt;48 hours. Hit the spot for cravings, stomach not so happy...	...but they were very tasty. They arrived a bit soft, which was fine, as it is warmer out. I opened the first one and was surprised by how good it was. Usually I am less than impressed with sugar free products. But these hit the spot...for five minutes. Then, I was craving another piece. Second one was just as good. Third and fourth followed pretty quickly as well. If you like your caramels super chewy and soft, then you don't need to refrigerate these. I didn't refrigerate the first four pieces. The second four, I stuck them in the fridge overnight. The next morning, I had one as a pre-coffee snack. I couldn't have just one at a time and I ate my second one soon after. The refrigerated ones were just as good, if you like your caramels a little harder. Unfortunately, since I scarfed down this bag so fast, my stomach is not happy with me. And I am unhappy as I have no more caramels. If you are craving caramels, don't want the sugar, don't mind the maltitol effects, and can be content with one caramel a day, then these are for you.	4	0
-1	B007M83302	A1YPZ7GFDEPO13	For garlic lovers	Pop chips are great but you really have to be a garlic lover to enjoy this one as a snack.	0	1
1	B00139TT72	AJBPCCJLSNO3H	Great product and a great cause	I rotate between Newmans, Nature Balance, and Ceasar Milans organic dog food. My dog eat's all three so can't say which is better. My main reason to purchase this brand (or any Newman product) is for the charity the profits goes to. My way of supporting companies that give back.	1	2
-1	B001ELLB4S	A23BDL3COLRPK2	Tastes awful!	Maybe I'm asking too much---but I am trying to find a nondairy organic protein powder that would replace the whey protein I'm using in my morning shakes. Thought I'd give it a try-- my normal shake has the protein powder/shake mix, as well as kale and blueberries, and I usually love it--- with the nutiva hemp shake mix, it was in edible-- adding banana didn't help much-- bad with a really wicked aftertaste. I may be expecting too much, but I'm going to keep looking!!!!!!	0	0
-1	B00139TT72	A1S0EW0NLMFVAB	Grains don't belong in dog food	I will never again even CONSIDER a dog food with corn, wheat or soy in it. Grain has no place in a dog's diet!	3	12
-1	B005K4Q1VI	AGVNJ7B3TH8TB	Eh... why bother?	I was expecting something more... considering the Keurig does such a good job with coffee.<br />But this stuff? Everybody who sampled it here said it tasted just like Nestle's powdered hot chocolate in a mug with hot water. Watery, sugary, and nothing special.	0	0
1	B000FNEX50	A2158Y2U61AU9G	My girl's love these!	I have a 3-year-old and a 9-year-old that love these! The best thing is that they are healthy. They are vegan, so no dairy, eggs or other animal products. They are also fruit juice sweetened and made with whole grains. Absolutely nothing artifical. They have little chocolate chips in them and taste yummy! I'm so glad that Amazon carries them because they are much cheaper to buy by the case then at local health food stores or through the company website.	2	0
1	B0026RHUP8	A37UE70DJQJ4EN	Our choice of formula	We had to move to formula when our baby was 8 weeks. We have found Enfamil Premium to mix easier than the regular Enfamil Lipil. Our baby has had no digestive issues from the formula. I love getting it in bulk from Amazon as it saves the weekly trip to the store for formula. The price (with free shipping) is comparable with local grocery stores in the Austin Area.	1	1
1	B0039KE90U	A3M1TXNGTBMZD4	delicious	This jelly tastes heavenly. You wont find anything this good at the grocery store. All I can say is I'll be ordering more shortly.	0	0
1	B005151BV6	AUFES5GU717KT	tic tac solution	Since husband quit smoking many many yrs ago, he took up the tic-tac habit with cinnamon tic-tacs.  they no longer make cinnamon so he has tried the wild cherry and they are OK.	0	0
-1	B0007ZLRUU	A2SRT262WG2WH6	Excellent coffee, not all that exotic, though...	"I love my coffee, and because of that, I have tried lots and lots of varieties although I began as a simple Folgers fantatic.  Jamaican Mountain Blue Coffee has been touted to be the best of the best world coffees out there by such highly esteemed sources as the Food Network and the kitchens of the White House.<br /><br />I found the low acidity of the coffee very refreshing, but the darkness of this roast has not allowed a lot of subtleness of the flavor to come out.  To me, this tastes like Folgers at its best, but nothing more than that.  Great for everyday drinking, because it is smooth and rich and leaves little acid ""bite.""  But still, after having tried Kona coffee with its myriad of subtle flavors, I found Blue Mountain kinda boring.<br /><br />I guess I disagree with experts, but hey, my coffee is important and taste is everything!  If you like exotic flavors, this isn't it.  But it you would like to have consistently smooth, rich, honest coffee, this is the one."	3	1
-1	B000KV61FC	A1RN6MQPVQWOH5	Not Very Durable	"Sorry, folks, but my pit bull mix destroyed this toy in less than two hours. He even ripped off the top and chipped the indestructible plastic... if you have a ""busy"" dog, this is probably not for you."	2	1
1	B003KSWEHG	A1GPV3T61R4KZA	Strong Green Tea	This tea is strong and has a smoky flavor - you can feel the leafy greenness though. It's not very bitter. I think it's a bit expensive for it is - but I haven't found a replacement. I guess we're paying for the fancy packaging, which in my opinion is a real waste, especially when you go through 3-4 cups a day like I do. Ahmed's Gunpowder green tea is stronger and is pretty good, but is available for cheaper than Dilmah's in the local Indian stores.	0	0
1	B003VXFK44	A3CTXFPNJCCUVO	My Favorite K-Cup	My wife and I have decided hands down, this is our favorite K-cup. We've tried a lot of others, and Donut Shop and Caribu Daybreak are certainly still up there. However, this has a very solid body flavor with a medium roast. Almost a bold flavor with a smooth finish. Excellent flavor versus strength. Really nice to get up on a lazy Sunday morning and have a nice cup of Breakfast in Bed!<br /><br />Also, I see another reviewer had problems with messy K-cups. I can say after about 6 boxes of theses, I haven't had any issues. Very unfortunate for the other reviewer, but looks like it was rather isolated.<br /><br />Give it a try, you'll certainly enjoy it, the wife and I sure do!	2	0
1	B00469VHRG	A1SB0MNI6H90DG	Rave reviews for my favorite vegetable!	Who doesn't like vegetables that are portable and at a great price?  Can't beat the convenience at about 4 cents per package!	0	0
-1	B001ET5XWQ	AZDWDO9L3ZVPF	Not Very DARK	This should be sold as a medium roast coffee, at best.  It wasn't very flavorful.  I would not purchase it again.	1	0
-1	B002QWP89S	A1ZUUPXAGE57ZB	BEWARE	I have bought greenies for my dog for 7 years (since she was a puppy). She has always had digestive problems, but we didn't know why. While googling greenies a couple of weeks ago, I found that several dogs have died because they were not able to digest greenies. Please do some research before buying this product again. It could save your dog's life. Since switching to another dog treat, my dog has not had any problems (although it has only been two weeks).	6	6
-1	B0045IK1CK	A1BCDNEGJC7DA3	Aftertaste	These have an artificial sweetener aftertaste. Not pleasant. I would not purchase them again. This the first Kcup hot chocolate I've tried, I'll keep looking.	0	0
-1	B006N3IG4K	A1VXKZFFKE24DC	Good coffee bad packaging	The coffee is good,however the k-cup is not packaged well,the coffee machine barely streams coffee,more of a fast drip.  The whole idea is it's fast,right?	0	0
1	B002YZESWU	A2S0AP4NCIXBPO	Real Customer Service	I ordered this collection on 6/9/10 and it arrived on 6/12. Although it was was very well-packaged, this did not prevent the USPS from managing to break one of the tubes. The seller was contacted by email and a replacement requested. As this was a birthday gift and the occasion was only a week away, I offered to pay for expedited shipping. Seller responded immediately stating that a replacement would be shipped ASAP. The replacement tube arrived three days later in good shape. My offer to pay additional shipping charges was declined. In summary, this product is excellent and the customer service absolutely first rate. I highly recommend both the product and the seller.	10	2
